linestopid,parentid,previousid,locationid,locationname,sta,std,modalitytype,longitude,latitude,unlo,sta_date,std_date
1221058,1221058,1221058,5071,Bergen op Zoom,2015-04-04 04:29:49.836,2015-04-04 06:29:49.836,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-04,2015-04-04
1200449,1200449,1200449,5071,Bergen op Zoom,2015-04-04 22:44:42.858,2015-04-05 00:44:42.858,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-04,2015-04-05
1204715,1204715,1204715,5071,Bergen op Zoom,2015-04-05 02:40:44.953,2015-04-05 04:40:44.953,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-05,2015-04-05
1245973,1245973,1245973,5071,Bergen op Zoom,2015-04-06 06:00:14.302,2015-04-06 08:00:14.302,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-06,2015-04-06
1245968,1245968,1245968,5071,Bergen op Zoom,2015-04-06 06:00:50.782,2015-04-06 08:00:50.782,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-06,2015-04-06
1245238,1245238,1245238,5071,Bergen op Zoom,2015-04-06 16:20:28.618,2015-04-06 18:20:28.618,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-06,2015-04-06
1251374,1251374,1251374,5071,Bergen op Zoom,2015-04-07 12:40:25.980,2015-04-07 14:40:25.980,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-07,2015-04-07
1217418,1217418,1217418,5071,Bergen op Zoom,2015-04-08 04:15:09.857,2015-04-08 06:15:09.857,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1223865,1223865,1223865,5071,Bergen op Zoom,2015-04-08 05:31:28.703,2015-04-08 07:31:28.703,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1204881,1204881,1204881,5071,Bergen op Zoom,2015-04-08 06:00:00.000,2015-04-08 08:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1211692,1211692,1211692,5071,Bergen op Zoom,2015-04-08 06:00:00.000,2015-04-08 08:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1205486,1205486,1205486,5071,Bergen op Zoom,2015-04-08 13:00:00.000,2015-04-08 15:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1225326,1225326,1225326,5071,Bergen op Zoom,2015-04-08 20:00:00.000,2015-04-08 22:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-08,2015-04-08
1228989,1228989,1228989,5071,Bergen op Zoom,2015-04-09 10:49:44.962,2015-04-09 12:49:44.962,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-09,2015-04-09
1205416,1205416,1205416,5071,Bergen op Zoom,2015-04-09 11:40:52.425,2015-04-09 13:40:52.425,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-09,2015-04-09
1232035,1232035,1232035,5071,Bergen op Zoom,2015-04-09 15:30:00.000,2015-04-09 17:30:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-09,2015-04-09
1250737,1250737,1250737,5071,Bergen op Zoom,2015-04-09 17:10:00.000,2015-04-09 19:10:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-09,2015-04-09
1232484,1232484,1232484,5071,Bergen op Zoom,2015-04-10 06:00:35.557,2015-04-10 08:00:35.557,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-10,2015-04-10
1212092,1212092,1212092,5071,Bergen op Zoom,2015-04-10 06:00:46.861,2015-04-10 08:00:46.861,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-10,2015-04-10
1245368,1245368,1245368,5071,Bergen op Zoom,2015-04-11 06:51:22.409,2015-04-11 08:51:22.409,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1253967,1253967,1253967,5071,Bergen op Zoom,2015-04-11 07:13:22.298,2015-04-11 09:13:22.298,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1251698,1251698,1251698,5071,Bergen op Zoom,2015-04-11 08:12:13.075,2015-04-11 10:12:13.075,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1245508,1245508,1245508,5071,Bergen op Zoom,2015-04-11 10:01:16.741,2015-04-11 12:01:16.741,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1253779,1253779,1253779,5071,Bergen op Zoom,2015-04-11 10:17:30.975,2015-04-11 12:17:30.975,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1246940,1246940,1246940,5071,Bergen op Zoom,2015-04-11 21:05:59.453,2015-04-11 23:05:59.453,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-11,2015-04-11
1247172,1247172,1247172,5071,Bergen op Zoom,2015-04-12 13:10:33.804,2015-04-12 15:10:33.804,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-12,2015-04-12
1234561,1234561,1234561,5071,Bergen op Zoom,2015-04-12 17:24:20.360,2015-04-12 19:24:20.360,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-12,2015-04-12
1256945,1256945,1256945,5071,Bergen op Zoom,2015-04-13 05:00:20.313,2015-04-13 07:00:20.313,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-13,2015-04-13
1247214,1247214,1247214,5071,Bergen op Zoom,2015-04-13 16:00:00.000,2015-04-13 18:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-13,2015-04-13
1256950,1256950,1256950,5071,Bergen op Zoom,2015-04-13 21:00:10.671,2015-04-13 23:00:10.671,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-13,2015-04-13
1228891,1228891,1228891,5071,Bergen op Zoom,2015-04-14 11:23:58.451,2015-04-14 13:23:58.451,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-14,2015-04-14
1236001,1236001,1236001,5071,Bergen op Zoom,2015-04-14 11:40:46.091,2015-04-14 13:40:46.091,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-14,2015-04-14
1225724,1225724,1225724,5071,Bergen op Zoom,2015-04-14 14:40:51.450,2015-04-14 16:40:51.450,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-14,2015-04-14
1200623,1200623,1200623,5071,Bergen op Zoom,2015-04-15 02:40:59.900,2015-04-15 04:40:59.900,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-15,2015-04-15
1207370,1207370,1207370,5071,Bergen op Zoom,2015-04-15 06:00:00.000,2015-04-15 08:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-15,2015-04-15
1252538,1252538,1252538,5071,Bergen op Zoom,2015-04-16 00:40:00.000,2015-04-16 02:40:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-16,2015-04-16
1207765,1207765,1207765,5071,Bergen op Zoom,2015-04-16 03:40:17.141,2015-04-16 05:40:17.141,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-16,2015-04-16
1255502,1255502,1255502,5071,Bergen op Zoom,2015-04-16 04:00:00.000,2015-04-16 06:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-16,2015-04-16
1255473,1255473,1255473,5071,Bergen op Zoom,2015-04-16 04:00:22.852,2015-04-16 06:00:22.852,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-16,2015-04-16
1233639,1233639,1233639,5071,Bergen op Zoom,2015-04-16 04:57:53.263,2015-04-16 06:57:53.263,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-16,2015-04-16
1216746,1216746,1216746,5071,Bergen op Zoom,2015-04-17 02:00:04.207,2015-04-17 04:00:04.207,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1222888,1222888,1222888,5071,Bergen op Zoom,2015-04-17 04:00:26.120,2015-04-17 06:00:26.120,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1227059,1227059,1227059,5071,Bergen op Zoom,2015-04-17 10:51:36.687,2015-04-17 12:51:36.687,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1220147,1220147,1220147,5071,Bergen op Zoom,2015-04-17 11:00:31.576,2015-04-17 13:00:31.576,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1220544,1220544,1220544,5071,Bergen op Zoom,2015-04-17 12:00:11.651,2015-04-17 14:00:11.651,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1228097,1228097,1228097,5071,Bergen op Zoom,2015-04-17 15:00:55.110,2015-04-17 17:00:55.110,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-17,2015-04-17
1228123,1228123,1228123,5071,Bergen op Zoom,2015-04-18 12:00:14.546,2015-04-18 14:00:14.546,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-18,2015-04-18
1219847,1219847,1219847,5071,Bergen op Zoom,2015-04-18 12:00:18.200,2015-04-18 14:00:18.200,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-18,2015-04-18
1222525,1222525,1222525,5071,Bergen op Zoom,2015-04-18 14:00:13.972,2015-04-18 16:00:13.972,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-18,2015-04-18
1230612,1230612,1230612,5071,Bergen op Zoom,2015-04-19 12:40:32.434,2015-04-19 14:40:32.434,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-19,2015-04-19
1230220,1230220,1230220,5071,Bergen op Zoom,2015-04-19 14:00:09.797,2015-04-19 16:00:09.797,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-19,2015-04-19
1233125,1233125,1233125,5071,Bergen op Zoom,2015-04-20 04:00:01.187,2015-04-20 06:00:01.187,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-20,2015-04-20
1222328,1222328,1222328,5071,Bergen op Zoom,2015-04-20 04:00:53.188,2015-04-20 06:00:53.188,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-20,2015-04-20
1222116,1222116,1222116,5071,Bergen op Zoom,2015-04-20 05:00:40.885,2015-04-20 07:00:40.885,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-20,2015-04-20
1222324,1222324,1222324,5071,Bergen op Zoom,2015-04-20 16:00:19.309,2015-04-20 18:00:19.309,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-20,2015-04-20
1243886,1243886,1243886,5071,Bergen op Zoom,2015-04-21 07:53:27.124,2015-04-21 09:53:27.124,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-21,2015-04-21
1236841,1236841,1236841,5071,Bergen op Zoom,2015-04-21 12:40:34.216,2015-04-21 14:40:34.216,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-21,2015-04-21
1233542,1233542,1233542,5071,Bergen op Zoom,2015-04-22 04:00:37.315,2015-04-22 06:00:37.315,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1238848,1238848,1238848,5071,Bergen op Zoom,2015-04-22 04:00:59.516,2015-04-22 06:00:59.516,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1244379,1244379,1244379,5071,Bergen op Zoom,2015-04-22 08:00:41.659,2015-04-22 10:00:41.659,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1259453,1259453,1259453,5071,Bergen op Zoom,2015-04-22 12:00:47.947,2015-04-22 14:00:47.947,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1259614,1259614,1259614,5071,Bergen op Zoom,2015-04-22 12:40:11.847,2015-04-22 14:40:11.847,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1235510,1235510,1235510,5071,Bergen op Zoom,2015-04-22 15:00:01.006,2015-04-22 17:00:01.006,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1233867,1233867,1233867,5071,Bergen op Zoom,2015-04-22 17:15:14.813,2015-04-22 19:15:14.813,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-22,2015-04-22
1238194,1238194,1238194,5071,Bergen op Zoom,2015-04-23 04:40:05.892,2015-04-23 06:40:05.892,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-23,2015-04-23
1234963,1234963,1234963,5071,Bergen op Zoom,2015-04-23 09:09:43.398,2015-04-23 11:09:43.398,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-23,2015-04-23
1236788,1236788,1236788,5071,Bergen op Zoom,2015-04-23 12:40:26.063,2015-04-23 14:40:26.063,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-23,2015-04-23
1240705,1240705,1240705,5071,Bergen op Zoom,2015-04-23 14:00:14.897,2015-04-23 16:00:14.897,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-23,2015-04-23
1240346,1240346,1240346,5071,Bergen op Zoom,2015-04-23 16:00:10.965,2015-04-23 18:00:10.965,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-23,2015-04-23
1237382,1237382,1237382,5071,Bergen op Zoom,2015-04-24 04:00:50.544,2015-04-24 06:00:50.544,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-24,2015-04-24
1203645,1203645,1203645,5071,Bergen op Zoom,2015-04-24 07:20:38.548,2015-04-24 09:20:38.548,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-24,2015-04-24
1203093,1203093,1203093,5071,Bergen op Zoom,2015-04-24 23:00:13.534,2015-04-25 01:00:13.534,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-24,2015-04-25
1237974,1237974,1237974,5071,Bergen op Zoom,2015-04-24 23:42:23.328,2015-04-25 01:42:23.328,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-24,2015-04-25
1206499,1206499,1206499,5071,Bergen op Zoom,2015-04-25 00:00:18.271,2015-04-25 02:00:18.271,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-25,2015-04-25
1207751,1207751,1207751,5071,Bergen op Zoom,2015-04-25 04:00:59.015,2015-04-25 06:00:59.015,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-25,2015-04-25
1208050,1208050,1208050,5071,Bergen op Zoom,2015-04-25 06:00:28.126,2015-04-25 08:00:28.126,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-25,2015-04-25
1206240,1206240,1206240,5071,Bergen op Zoom,2015-04-25 15:00:42.270,2015-04-25 17:00:42.270,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-25,2015-04-25
1202086,1202086,1202086,5071,Bergen op Zoom,2015-04-26 12:00:33.611,2015-04-26 14:00:33.611,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-26,2015-04-26
1205836,1205836,1205836,5071,Bergen op Zoom,2015-04-26 18:00:59.814,2015-04-26 20:00:59.814,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-26,2015-04-26
1205247,1205247,1205247,5071,Bergen op Zoom,2015-04-27 04:00:35.228,2015-04-27 06:00:35.228,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-27,2015-04-27
1202137,1202137,1202137,5071,Bergen op Zoom,2015-04-27 06:00:17.035,2015-04-27 08:00:17.035,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-27,2015-04-27
1199897,1199897,1199897,5071,Bergen op Zoom,2015-04-27 12:00:48.613,2015-04-27 14:00:48.613,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-27,2015-04-27
1199931,1199931,1199931,5071,Bergen op Zoom,2015-04-28 04:00:35.534,2015-04-28 06:00:35.534,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-28,2015-04-28
1200032,1200032,1200032,5071,Bergen op Zoom,2015-04-28 12:00:55.104,2015-04-28 14:00:55.104,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-28,2015-04-28
1199758,1199758,1199758,5071,Bergen op Zoom,2015-04-28 15:41:55.686,2015-04-28 17:41:55.686,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-28,2015-04-28
1199820,1199820,1199820,5071,Bergen op Zoom,2015-04-29 01:00:59.178,2015-04-29 03:00:59.178,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1207485,1207485,1207485,5071,Bergen op Zoom,2015-04-29 03:40:04.931,2015-04-29 05:40:04.931,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1202108,1202108,1202108,5071,Bergen op Zoom,2015-04-29 04:26:40.391,2015-04-29 06:26:40.391,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1200648,1200648,1200648,5071,Bergen op Zoom,2015-04-29 07:54:27.963,2015-04-29 09:54:27.963,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1199668,1199668,1199668,5071,Bergen op Zoom,2015-04-29 14:00:42.424,2015-04-29 16:00:42.424,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1201166,1201166,1201166,5071,Bergen op Zoom,2015-04-29 18:00:16.137,2015-04-29 20:00:16.137,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-29
1202381,1202381,1202381,5071,Bergen op Zoom,2015-04-29 22:00:00.000,2015-04-30 00:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-29,2015-04-30
1203300,1203300,1203300,5071,Bergen op Zoom,2015-04-30 07:35:12.488,2015-04-30 09:35:12.488,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-30,2015-04-30
1203763,1203763,1203763,5071,Bergen op Zoom,2015-04-30 11:00:25.846,2015-04-30 13:00:25.846,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-30,2015-04-30
1201346,1201346,1201346,5071,Bergen op Zoom,2015-04-30 12:00:43.784,2015-04-30 14:00:43.784,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-30,2015-04-30
1205770,1205770,1205770,5071,Bergen op Zoom,2015-04-30 22:00:34.867,2015-05-01 00:00:34.867,BARGE,4.28974079726371,51.4965864,NLBZM,2015-04-30,2015-05-01
1202377,1202377,1202377,5071,Bergen op Zoom,2015-05-01 04:00:07.555,2015-05-01 06:00:07.555,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-01,2015-05-01
1202742,1202742,1202742,5071,Bergen op Zoom,2015-05-01 07:00:33.703,2015-05-01 09:00:33.703,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-01,2015-05-01
1206762,1206762,1206762,5071,Bergen op Zoom,2015-05-02 00:00:21.656,2015-05-02 02:00:21.656,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-02,2015-05-02
1212607,1212607,1212607,5071,Bergen op Zoom,2015-05-02 02:00:48.368,2015-05-02 04:00:48.368,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-02,2015-05-02
1205554,1205554,1205554,5071,Bergen op Zoom,2015-05-02 03:00:54.765,2015-05-02 05:00:54.765,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-02,2015-05-02
1206768,1206768,1206768,5071,Bergen op Zoom,2015-05-02 04:00:55.012,2015-05-02 06:00:55.012,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-02,2015-05-02
1209699,1209699,1209699,5071,Bergen op Zoom,2015-05-02 13:00:44.599,2015-05-02 15:00:44.599,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-02,2015-05-02
1205169,1205169,1205169,5071,Bergen op Zoom,2015-05-03 12:00:25.129,2015-05-03 14:00:25.129,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-03,2015-05-03
1206746,1206746,1206746,5071,Bergen op Zoom,2015-05-03 12:00:37.932,2015-05-03 14:00:37.932,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-03,2015-05-03
1207807,1207807,1207807,5071,Bergen op Zoom,2015-05-04 04:00:24.173,2015-05-04 06:00:24.173,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-04,2015-05-04
1212677,1212677,1212677,5071,Bergen op Zoom,2015-05-04 04:30:00.202,2015-05-04 06:30:00.202,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-04,2015-05-04
1219211,1219211,1219211,5071,Bergen op Zoom,2015-05-04 18:00:34.116,2015-05-04 20:00:34.116,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-04,2015-05-04
1214133,1214133,1214133,5071,Bergen op Zoom,2015-05-05 12:00:08.716,2015-05-05 14:00:08.716,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-05,2015-05-05
1218983,1218983,1218983,5071,Bergen op Zoom,2015-05-05 12:00:26.473,2015-05-05 14:00:26.473,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-05,2015-05-05
1213954,1213954,1213954,5071,Bergen op Zoom,2015-05-05 16:00:10.754,2015-05-05 18:00:10.754,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-05,2015-05-05
1207073,1207073,1207073,5071,Bergen op Zoom,2015-05-06 04:00:43.338,2015-05-06 06:00:43.338,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-06,2015-05-06
1213852,1213852,1213852,5071,Bergen op Zoom,2015-05-06 10:00:20.799,2015-05-06 12:00:20.799,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-06,2015-05-06
1214207,1214207,1214207,5071,Bergen op Zoom,2015-05-06 12:00:10.521,2015-05-06 14:00:10.521,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-06,2015-05-06
1214884,1214884,1214884,5071,Bergen op Zoom,2015-05-06 16:00:56.705,2015-05-06 18:00:56.705,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-06,2015-05-06
1217535,1217535,1217535,5071,Bergen op Zoom,2015-05-07 05:59:24.524,2015-05-07 07:59:24.524,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-07,2015-05-07
1219787,1219787,1219787,5071,Bergen op Zoom,2015-05-07 06:00:29.511,2015-05-07 08:00:29.511,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-07,2015-05-07
1219584,1219584,1219584,5071,Bergen op Zoom,2015-05-07 14:00:00.753,2015-05-07 16:00:00.753,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-07,2015-05-07
1226769,1226769,1226769,5071,Bergen op Zoom,2015-05-08 02:00:46.174,2015-05-08 04:00:46.174,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-08,2015-05-08
1227092,1227092,1227092,5071,Bergen op Zoom,2015-05-08 08:00:17.468,2015-05-08 10:00:17.468,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-08,2015-05-08
1235009,1235009,1235009,5071,Bergen op Zoom,2015-05-08 12:00:08.155,2015-05-08 14:00:08.155,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-08,2015-05-08
1227638,1227638,1227638,5071,Bergen op Zoom,2015-05-08 21:14:33.972,2015-05-08 23:14:33.972,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-08,2015-05-08
1229245,1229245,1229245,5071,Bergen op Zoom,2015-05-09 00:00:45.607,2015-05-09 02:00:45.607,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1232079,1232079,1232079,5071,Bergen op Zoom,2015-05-09 02:30:56.362,2015-05-09 04:30:56.362,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1236764,1236764,1236764,5071,Bergen op Zoom,2015-05-09 04:00:18.727,2015-05-09 06:00:18.727,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1228408,1228408,1228408,5071,Bergen op Zoom,2015-05-09 05:59:27.070,2015-05-09 07:59:27.070,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1218484,1218484,1218484,5071,Bergen op Zoom,2015-05-09 06:00:56.828,2015-05-09 08:00:56.828,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1241118,1241118,1241118,5071,Bergen op Zoom,2015-05-09 06:01:16.124,2015-05-09 08:01:16.124,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1230188,1230188,1230188,5071,Bergen op Zoom,2015-05-09 08:15:10.275,2015-05-09 10:15:10.275,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-09
1228757,1228757,1228757,5071,Bergen op Zoom,2015-05-09 23:00:25.702,2015-05-10 01:00:25.702,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-09,2015-05-10
1240726,1240726,1240726,5071,Bergen op Zoom,2015-05-10 03:00:44.734,2015-05-10 05:00:44.734,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-10,2015-05-10
1232081,1232081,1232081,5071,Bergen op Zoom,2015-05-10 08:47:36.653,2015-05-10 10:47:36.653,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-10,2015-05-10
1231687,1231687,1231687,5071,Bergen op Zoom,2015-05-11 04:00:20.033,2015-05-11 06:00:20.033,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-11,2015-05-11
1259999,1259999,1259999,5071,Bergen op Zoom,2015-05-12 04:00:07.737,2015-05-12 06:00:07.737,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1259937,1259937,1259937,5071,Bergen op Zoom,2015-05-12 04:00:17.957,2015-05-12 06:00:17.957,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1260679,1260679,1260679,5071,Bergen op Zoom,2015-05-12 05:22:31.284,2015-05-12 07:22:31.284,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1260629,1260629,1260629,5071,Bergen op Zoom,2015-05-12 06:00:55.736,2015-05-12 08:00:55.736,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1260382,1260382,1260382,5071,Bergen op Zoom,2015-05-12 06:19:42.536,2015-05-12 08:19:42.536,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1238142,1238142,1238142,5071,Bergen op Zoom,2015-05-12 12:00:24.299,2015-05-12 14:00:24.299,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-12,2015-05-12
1260252,1260252,1260252,5071,Bergen op Zoom,2015-05-13 01:00:35.636,2015-05-13 03:00:35.636,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-13,2015-05-13
1260245,1260245,1260245,5071,Bergen op Zoom,2015-05-13 04:00:31.524,2015-05-13 06:00:31.524,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-13,2015-05-13
1261768,1261768,1261768,5071,Bergen op Zoom,2015-05-13 12:00:24.769,2015-05-13 14:00:24.769,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-13,2015-05-13
1262033,1262033,1262033,5071,Bergen op Zoom,2015-05-14 01:00:27.440,2015-05-14 03:00:27.440,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-14,2015-05-14
1263490,1263490,1263490,5071,Bergen op Zoom,2015-05-14 03:00:13.299,2015-05-14 05:00:13.299,BARGE,4.28974079726371,51.4965864,NLBZM,2015-05-14,2015-05-14
